Phase_Label,Text,Explanation
3,"Ist hier irgendwas Spitz, Frau Schubert? Fühlen Sie sich etwas Spitzes?","Der Radiologe überprüft, ob der Patient Schmerzen oder ein unangenehmes Druckgefühl durch einen möglicherweise falsch platzierten oder unerwartet spitzen Gegenstand auf oder unter der Haut an der Stelle des Portkatheters verspürt. Diese Kontrolle dient dazu, die korrekte Platzierung und den Komfort des Patienten während oder nach der Operation sicherzustellen."
3,"Also es kann sein, dass es unangenehm ist, aber es sollte nicht zu sehr wehtun.","Der Radiologe bereitet den Patienten darauf vor, dass das Einsetzen des Portkatheters möglicherweise unangenehm sein kann, aber nicht allzu schmerzhaft sein sollte, und erklärt, dass der Port eventuell spürbar ist, was jedoch normal ist."
3,"Das ist der Nachteil für Sie, Sie werden natürlich immer den spüren, spüren vielleicht nicht, aber grundsätzlich ist er bei Ihnen sehr erhaben.","Der Radiologe bereitet den Patienten darauf vor, dass das Einsetzen des Portkatheters möglicherweise unangenehm sein kann, aber nicht allzu schmerzhaft sein sollte, und erklärt, dass der Port eventuell spürbar ist, was jedoch normal ist."
3,"Kann aber auch sein, dass Sie gar nichts merken, weil beides normal ist.","Der Radiologe bereitet den Patienten darauf vor, dass das Einsetzen des Portkatheters möglicherweise unangenehm sein kann, aber nicht allzu schmerzhaft sein sollte, und erklärt, dass der Port eventuell spürbar ist, was jedoch normal ist."
4,Können Sie bitte nochmal einatmen?,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters zu gewährleisten."
4,"Ich bitte Sie, dass Sie tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters zu gewährleisten."
4,Also ganz tief einatmen und die Luft anhalten.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters zu gewährleisten."
4,Tief einatmen. Also kannst du das so tun.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters zu gewährleisten."
4,"Genau, jetzt mal bitte tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters zu gewährleisten."
4,"Also den Portschlauch haben wir jetzt schon mal drin, jetzt müssen wir das noch mit der Kammer verbinden.","Der Radiologe verbindet den bereits eingeführten Portschlauch mit der Portkammer und stellt die Länge des Schlauchs ein, um sicherzustellen, dass der Katheter richtig positioniert ist und optimal funktioniert."
4,Also den Schlauch mit der Kammer verbinden.,"Der Radiologe verbindet den bereits eingeführten Portschlauch mit der Portkammer und stellt die Länge des Schlauchs ein, um sicherzustellen, dass der Katheter richtig positioniert ist und optimal funktioniert."
4,stellen wir die Länge einfach im Schlauch.,"Der Radiologe verbindet den bereits eingeführten Portschlauch mit der Portkammer und stellt die Länge des Schlauchs ein, um sicherzustellen, dass der Katheter richtig positioniert ist und optimal funktioniert."
4,Wir stellen jetzt demnächst die Länge von dem Portschlauch ein.,"Der Radiologe verbindet den bereits eingeführten Portschlauch mit der Portkammer und stellt die Länge des Schlauchs ein, um sicherzustellen, dass der Katheter richtig positioniert ist und optimal funktioniert."
4,"Warten wir noch kurz, bis die Blutstillung fertig ist, dann tunnelieren wir.","Der Radiologe ist in der Phase der Katheterplatzierung und wartet darauf, dass die Blutstillung abgeschlossen ist, bevor er den Katheter tunneliert; dies geschieht, um übermäßige Blutung während des Eingriffs zu vermeiden."
4,"Lassen wir ihn kurz drüber, dann blutet es ja nicht raus.","Der Radiologe ist in der Phase der Katheterplatzierung und wartet darauf, dass die Blutstillung abgeschlossen ist, bevor er den Katheter tunneliert; dies geschieht, um übermäßige Blutung während des Eingriffs zu vermeiden."
4,"Wir müssen nur kurz warten, bis die Tasche hier bis ins Blut raufkönnt.","Der Radiologe ist in der Phase der Katheterplatzierung und wartet darauf, dass die Blutstillung abgeschlossen ist, bevor er den Katheter tunneliert; dies geschieht, um übermäßige Blutung während des Eingriffs zu vermeiden."
4,Das Ende von der Schleuse muss ich sehen.,"Der Radiologe bittet den Assistenten, die Position der Röntgenmaschine anzupassen, damit er das Ende der Schleuse während der Durchleuchtung sehen und das korrekte Verfahren überprüfen kann."
4,Die nächste Schleuse bitte.,Der Radiologe überprüft die korrekte Positionierung und Funktion der Schleuse
4,Dann geben wir jetzt die Schleuse auf.,Der Radiologe überprüft die korrekte Positionierung und Funktion der Schleuse
4,"die Röhre nochmal wegmachen, bitte.","Der Radiologe bittet den Assistenten, die Röntgenmaschine herauszufahren, um ihm mehr Platz im Operationsbereich zu verschaffen."
4,Jetzt ist der Katheter über die Stenose drüber.,Der Radiologe hat erfolgreich den Katheter über die Stenose geführt
4,"So, dann die Röhre wieder rein bitte auf die Mesenterica.","Der Radiologe positioniert die Röhre erneut auf die Arteria mesenterica, um Zugang für die Platzierung oder Anpassung des Katheters zu schaffen oder um die Blutversorgung dieser Region zu visualisieren und sicherzustellen."
4,"Ich hab nie das Gefühl gehabt, dass ich hier die Vene erwisch.","Der Radiologe äußert Bedenken über das fehlende taktile Feedback beim Einführen der Nadel in die Vene, was möglicherweise das Risiko von Fehlpunktionen erhöht, und betont die Notwendigkeit, das Gefühl zu haben, sicher in der Vene zu sein, um eine präzise und sichere Platzierung des Katheters zu gewährleisten."
4,"Bei der Terrumen-Nadel spür ich nicht, wenn ich in diese Vene reingehe.","Der Radiologe äußert Bedenken über das fehlende taktile Feedback beim Einführen der Nadel in die Vene, was möglicherweise das Risiko von Fehlpunktionen erhöht, und betont die Notwendigkeit, das Gefühl zu haben, sicher in der Vene zu sein, um eine präzise und sichere Platzierung des Katheters zu gewährleisten."
4,"Aber mir ist es immer ein bisschen zu gefährlich, sag ich mal. Ich brauch halt ein bisschen das Feedback, wenn ich in diese Vene reingehe, weißt du?","Der Radiologe äußert Bedenken über das fehlende taktile Feedback beim Einführen der Nadel in die Vene, was möglicherweise das Risiko von Fehlpunktionen erhöht, und betont die Notwendigkeit, das Gefühl zu haben, sicher in der Vene zu sein, um eine präzise und sichere Platzierung des Katheters zu gewährleisten."
4,Wie war er von den Gerinnungswerten? Er neigt schon ganz schön zum Bluten.,"Der Radiologe äußert Bedenken über die Blutungsneigung des Patienten aufgrund der Gerinnungswerte und hat möglicherweise eine arterielle Pulsation beobachtet, was auf eine potenziell erhöhte Blutungsgefahr während des Eingriffs hindeutet."
4,"Gefäß selber nicht, aber vorhin hat es auch so ein bisschen arteriell pulsiert, deswegen...","Der Radiologe äußert Bedenken über die Blutungsneigung des Patienten aufgrund der Gerinnungswerte und hat möglicherweise eine arterielle Pulsation beobachtet, was auf eine potenziell erhöhte Blutungsgefahr während des Eingriffs hindeutet."
4,"Machen wir oben und unten ein, weiter hochfahren.","Der Radiologe bittet den Assistenten, die Position der Röntgenmaschine zu steuern, und den Kollimator anzupassen."
4,"Als du quasi alles irgendwie durchschneidest mit wenig Aufwand, hat er den Nachteil, dass du nichts mehr spürst.","Der Radiologe vergleicht hier den Einsatz zweier verschiedener Nadeln: Eine Thermonadel, die das Gewebe effizient durchtrennt, bietet jedoch kein taktiles Feedback, und eine andere Nadel, die das Gewebe unter der Klavikula verschiebt, ohne es zu durchtrennen. Der Hauptunterschied besteht darin, dass der Schlauch jetzt über die Klavikula geführt wird."
4,Du spürst einfach nichts mehr mit dieser Thermonadel.,"Der Radiologe vergleicht hier den Einsatz zweier verschiedener Nadeln: Eine Thermonadel, die das Gewebe effizient durchtrennt, bietet jedoch kein taktiles Feedback, und eine andere Nadel, die das Gewebe unter der Klavikula verschiebt, ohne es zu durchtrennen. Der Hauptunterschied besteht darin, dass der Schlauch jetzt über die Klavikula geführt wird."
4,Mit der anderen Nadel hast du tatsächlich nur das ganze Gewebe unter die Klappikula nach oben geschoben.,"Der Radiologe vergleicht hier den Einsatz zweier verschiedener Nadeln: Eine Thermonadel, die das Gewebe effizient durchtrennt, bietet jedoch kein taktiles Feedback, und eine andere Nadel, die das Gewebe unter der Klavikula verschiebt, ohne es zu durchtrennen. Der Hauptunterschied besteht darin, dass der Schlauch jetzt über die Klavikula geführt wird."
4,"Der einzige Unterschied ist, dass jetzt der Schlauch über die Klavikula geht, ansonsten ist das...","Der Radiologe vergleicht hier den Einsatz zweier verschiedener Nadeln: Eine Thermonadel, die das Gewebe effizient durchtrennt, bietet jedoch kein taktiles Feedback, und eine andere Nadel, die das Gewebe unter der Klavikula verschiebt, ohne es zu durchtrennen. Der Hauptunterschied besteht darin, dass der Schlauch jetzt über die Klavikula geführt wird."
4,"Es kann sein, dass Sie ein bisschen was merken.","Der Radiologe informiert den Patienten darüber, dass während der Katheterplatzierung möglicherweise ein gewisses Gefühl oder Unbehagen wahrgenommen werden kann, aber dies ist eine normale Empfindung im Rahmen des Eingriffs."
4,"Es kann aber sein, dass Sie das merken.","Der Radiologe informiert den Patienten darüber, dass während der Katheterplatzierung möglicherweise ein gewisses Gefühl oder Unbehagen wahrgenommen werden kann, aber dies ist eine normale Empfindung im Rahmen des Eingriffs."
4,"Kannst du vielleicht den Bildschirm, entweder das Bild auch nach links machen?","Der Radiologe bittet darum, das Bild auf dem Bildschirm nach links zu verschieben"
4,Schalt doch erstmal die Subklavier rechts.,Der Radiologe positioniert das Röntgenmaschine für die durchleutung auf die Subklavier rechts
4,"Und ein bisschen nach unten fahren. Vorsicht, deine Finger nicht rein. Genau.","Der Radiologe bittet den Assistenten, die Position der Röntgenmaschine zu steuern, und den Kollimator anzupassen."
5,"Tief einatmen und die Luft anhalten, wenn ich das dann gleich sage. Ja, jetzt noch nicht.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Die Luft anhalten und tief ausatmen.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters zu gewährleisten."
5,Das nimmst du bitte mal ganz tief einatmen und die Luft anhalten bitte.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Tief einhalten, Luft anhalten.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Und mal ganz tief ausatmen. Alles rauspressen, was geht. Alles raus. Genau.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Ganz in einer Luft anhalten, nicht atmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Ganz tief ausatmen bitte. Alles rauspressen, was geht. Alles raus, alles raus, alles raus, alles raus.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Ganz tief ausatmen, ganz tief ausatmen und weiteratmen. Sehr gut.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Und jetzt Luft anhalten, nicht ausatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Dann nochmal tief einatmen.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Dafür dann bitte, wenn ich sage, nochmal tief einatmen, so tief wie es geht.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"anhalten, also dann wirklich nicht mehr atmen, sondern anhalten. Das ist enorm wichtig.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Dann mal bitte ganz tief einatmen.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"So, und jetzt bitte noch einmal tief, ganz tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"So, nochmal ganz tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Und ganz tief ausatmen bitte.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"ganz tief alles rauspressen, was geht. Alles raus, raus, raus, raus, raus, raus und weiter atmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Ganz tief ausatmen, alles was rausgeht, rauspressen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Tief einatmen und die Luft anhalten.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Jetzt dürfen Sie nochmal tief einatmen.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Nochmal tief einatmen, ganz tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Und Luft anhalten, nicht ausatmen, bitte, das ist ganz wichtig.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Und nicht ausatmen. Schaut mal.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"So tief Luft holen, wie Sie können.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"So, nochmal bitte tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Wenn ich sage tief einatmen, wirklich so tief einatmen, wie es geht.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Und ganz wichtig, dass Sie dann die Luft anhalten.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Okay, dann bitte noch einmal ganz tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Okay, dann machen wir nochmal unseren Test. Bitte einmal tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Ich sage zu Ihnen, tief einatmen und die Luft auszupassen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"positiv ausatmen, alles rauspressen was geht.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Ganz tief einatmen, ganz tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Tief, tief, tief, tief einhalten. Luft anhalten bitte.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Ganz tief ausatmen, ganz tief ausatmen und weiteratmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Tief einatmen bitte, ganz tief einatmen. Tief einatmen, tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Tief einatmen und mal ganz tief ausatmen.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"ganz tief aus, ab und an alles rauspressen, was geht, alles rauspressen, was geht.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"So, dann bitte ganz tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"So, nochmal tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"So, mal bitte ruhig atmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Am besten, wenn Sie ruhig atmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Tief einatmen und die Luft anhalten, so wie wir es gerade schon eben dauernd gemacht haben.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"So, dann bitte ganz tief halten.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Und Luft anhalten, kurz nicht atmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Mal einatmen bitte, Herr Schubert.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Ich breite den Schubert bitte nochmal.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Schubert, kannst du bitte die Maske wieder hochziehen?","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Tief einatmen, Herr Schubert.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Herr Schubert, mal tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Jetzt wo er drin ist, noch mal einatmen, Herr Schubert.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Frau Schubert, ganz tief Luft holen, Luft anhalten, nicht bewegen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Herr Schubert, mal einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"weiter atmen. Was meinst du, Schubert? So, ha?","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Und noch einmal einatmen, Herr Schubert.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,"Herr Schubert, mal einatmen. Nein, das war zu weit.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Übernächste Woche kann man die Fäden rausmachen.,"Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
5,vier Stück ungefähr rein und die müssen wir dann so in zehn Tagen vielleicht ziehen lassen beim Hausarzt.,"Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
5,Und diese vier Fäden muss man acht bis zehn Tagen ziehen.,"Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
5,In acht bis zehn Tagen müssen die Fäden raus. Sie müssen sich selber daran denken.,"Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
5,Die müssen in 8-10 Tagen dann gezogen werden.,"Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
5,"So, der ist drin, jetzt nehmen wir zu.","Der Radiologe führt Anpassungen am Katheter durch und überprüft, ob dieser richtig positioniert und funktionsfähig ist, bevor der venöse Zugang endgültig fixiert wird."
5,"Jetzt testen wir das Ganze, wie wir vorhin gesprochen haben. Und wenn der Test gut ist, dann nehmen wir zu.","Der Radiologe führt Anpassungen am Katheter durch und überprüft, ob dieser richtig positioniert und funktionsfähig ist, bevor der venöse Zugang endgültig fixiert wird."
5,"Wir nennen es einmal zu, dann sind wir fertig.","Der Radiologe führt Anpassungen am Katheter durch und überprüft, ob dieser richtig positioniert und funktionsfähig ist, bevor der venöse Zugang endgültig fixiert wird."
5,"Ich nehme schon zu, wir sind schon fertig.","Der Radiologe führt Anpassungen am Katheter durch und überprüft, ob dieser richtig positioniert und funktionsfähig ist, bevor der venöse Zugang endgültig fixiert wird."
5,"Dann ist es überhaupt kein Problem, dann kann man wieder Schwimmbad, Duschen, Sauna, alles kann man machen.","Der Radiologe erklärt, dass nach dem Entfernen der Fäden und der vollständigen Heilung der Katheterstelle der Patient wieder uneingeschränkt Aktivitäten wie Schwimmen, Duschen, Sport und Sauna ausüben darf."
5,"Wenn das mir alles zugeheilt ist, dann können sie alles damit machen. Sport, Sauna, Schwimmbad, alles erlaubt.","Der Radiologe erklärt, dass nach dem Entfernen der Fäden und der vollständigen Heilung der Katheterstelle der Patient wieder uneingeschränkt Aktivitäten wie Schwimmen, Duschen, Sport und Sauna ausüben darf."
5,"das alles ver... Also dann ist es soweit okay, dann dürfen Sie wieder mehr tun.","Der Radiologe erklärt, dass nach dem Entfernen der Fäden und der vollständigen Heilung der Katheterstelle der Patient wieder uneingeschränkt Aktivitäten wie Schwimmen, Duschen, Sport und Sauna ausüben darf."
5,"Und wenn die Fäden raus sind, ist das quasi verheilt, dann dürfen Sie wieder alles machen.","Der Radiologe erklärt, dass nach dem Entfernen der Fäden und der vollständigen Heilung der Katheterstelle der Patient wieder uneingeschränkt Aktivitäten wie Schwimmen, Duschen, Sport und Sauna ausüben darf."
5,Kannst du mir das OP-Licht bitte her tun?,Das Einschalten des Lichts nach der Beendigung der Röntgenbeleuchtung kann den Operationsbereich wieder gut sichtbar zu machen.
5,Ich brauche dann bitte die OP-Leuchte.,Das Einschalten des Lichts nach der Beendigung der Röntgenbeleuchtung kann den Operationsbereich wieder gut sichtbar zu machen.
5,Die OP leuchtet dann bitte.,Das Einschalten des Lichts nach der Beendigung der Röntgenbeleuchtung kann den Operationsbereich wieder gut sichtbar zu machen.
5,Und gebe Kontrastmittel da bitte wieder.,"Der Radiologe bereitet sich auf die nächste Phase der 'Überprüfung des Katheters' vor, da er das Kontrastmittel benötigen wird."
5,"Kann der Hausarzt machen oder derjenige, der sie halt therapiert.",Der Radiologe bespricht mit dem Patienten den Heilungsprozess und seine Aufgaben nach der Operation.
5,"Einfach zum Hausarzt vielleicht gehen, das wäre am einfachsten.",Der Radiologe bespricht mit dem Patienten den Heilungsprozess und seine Aufgaben nach der Operation.
5,"Da sind sie beim Hausarzt, glaube ich, schneller.",Der Radiologe bespricht mit dem Patienten den Heilungsprozess und seine Aufgaben nach der Operation.
5,"Hausarzt, ja zum Allgemeinarzt. Oder Sie sind eh bei uns in der Klinik.",Der Radiologe bespricht mit dem Patienten den Heilungsprozess und seine Aufgaben nach der Operation.
5,"Da muss man mal die OP-Lampe wegmachen, weil ich sehe nichts.",Der Radiologe bittet Anpassung des OP-Lichts.
5,"Das Ding leuchtet so geil, ich sehe überhaupt nichts mehr.",Der Radiologe bittet Anpassung des OP-Lichts.
5,"Ich muss sagen, wenn man es mal ein bisschen weniger macht, das ist so krass, ich sehe jetzt gerade gar nichts.",Der Radiologe bittet Anpassung des OP-Lichts.
5,Sie kriegen jetzt noch eine Röntgenkontrolle nach der Untersuchung.,"Der Radiologe führt eine abschließende Röntgenkontrolle durch, um die korrekte Platzierung und Länge des Katheters zu überprüfen und sicherzustellen, dass keine Komplikationen, wie beispielsweise an der Lunge, vorliegen."
5,"noch ein Röntgenbild anfertigen und wenn das auch passt von der Länge, von der Lage und auch die Lunge.","Der Radiologe führt eine abschließende Röntgenkontrolle durch, um die korrekte Platzierung und Länge des Katheters zu überprüfen und sicherzustellen, dass keine Komplikationen, wie beispielsweise an der Lunge, vorliegen."
5,Dann müssen wir noch das letzte Abschlussröntgenbild machen.,"Der Radiologe führt eine abschließende Röntgenkontrolle durch, um die korrekte Platzierung und Länge des Katheters zu überprüfen und sicherzustellen, dass keine Komplikationen, wie beispielsweise an der Lunge, vorliegen."
5,"Meine Kollegin hilft Ihnen gleich runter, dann geht es nochmal zum Röntgen. Wir gucken uns das Röntgenbild nochmal an und dann...","Der Radiologe führt eine abschließende Röntgenkontrolle durch, um die korrekte Platzierung und Länge des Katheters zu überprüfen und sicherzustellen, dass keine Komplikationen, wie beispielsweise an der Lunge, vorliegen."
5,Ich mache eine tiefe und eine oberflächliche Naht.,"Der Radiologe führt sowohl eine tiefe als auch eine oberflächliche Naht durch, um den Katheter sicher zu fixieren und die Wunde zu verschließen, was entscheidend für die Stabilität des Katheters und die Heilung des Gewebes ist."
5,Also die tiefe Naht haben wir jetzt.,"Der Radiologe führt sowohl eine tiefe als auch eine oberflächliche Naht durch, um den Katheter sicher zu fixieren und die Wunde zu verschließen, was entscheidend für die Stabilität des Katheters und die Heilung des Gewebes ist."
